instance,solver,perturbation_scheme,replication,distance,processing_time
pcb442.tsp,solve_tsp_local_search,ps4,0,132945,300.0043976828456
pcb442.tsp,solve_tsp_simulated_annealing,ps5,0,63227,300.138064943254
pcb442.tsp,solve_tsp_local_search,ps5,0,56297,176.91680786013603
pcb442.tsp,solve_tsp_simulated_annealing,ps6,0,134148,300.239305883646
pcb442.tsp,solve_tsp_local_search,ps6,0,136658,300.00048011541367
pcb442.tsp,solve_tsp_simulated_annealing,two_opt,0,62882,300.1424934193492
pcb442.tsp,solve_tsp_local_search,two_opt,0,58088,206.131995908916
u1060.tsp,solve_tsp_simulated_annealing,ps1,0,4474714,300.2289399653673
u1060.tsp,solve_tsp_local_search,ps1,0,5194214,5.209644250571728
u1060.tsp,solve_tsp_simulated_annealing,ps2,0,1781080,300.3192856311798
u1060.tsp,solve_tsp_local_search,ps2,0,1351584,300.00493440777063
u1060.tsp,solve_tsp_simulated_annealing,ps3,0,1568935,300.4286704733968
u1060.tsp,solve_tsp_local_search,ps3,0,1829879,300.0052406042814
u1060.tsp,solve_tsp_simulated_annealing,ps4,0,1558356,300.560114659369
u1060.tsp,solve_tsp_local_search,ps4,0,2026316,300.00125082582235
u1060.tsp,solve_tsp_simulated_annealing,ps5,0,768224,300.3439953252673
u1060.tsp,solve_tsp_local_search,ps5,0,463036,300.00101290643215
u1060.tsp,solve_tsp_simulated_annealing,ps6,0,1687613,300.5638267546892
u1060.tsp,solve_tsp_local_search,ps6,0,2020734,300.0067025721073
u1060.tsp,solve_tsp_simulated_annealing,two_opt,0,726492,300.3214974626899
u1060.tsp,solve_tsp_local_search,two_opt,0,436910,300.00657020509243
swiss42.tsp,solve_tsp_simulated_annealing,ps1,0,3552,4.368827700614929
swiss42.tsp,solve_tsp_local_search,ps1,0,3902,0.00750567764043808
swiss42.tsp,solve_tsp_simulated_annealing,ps2,0,1622,2.3124958649277687
swiss42.tsp,solve_tsp_local_search,ps2,0,1693,0.17412413656711578
swiss42.tsp,solve_tsp_simulated_annealing,ps3,0,1303,5.036233082413673
swiss42.tsp,solve_tsp_local_search,ps3,0,1449,0.4698995053768158
swiss42.tsp,solve_tsp_simulated_annealing,ps4,0,1453,5.191974341869354
swiss42.tsp,solve_tsp_local_search,ps4,0,1310,4.525317579507828
swiss42.tsp,solve_tsp_simulated_annealing,ps5,0,1334,2.4914960637688637
swiss42.tsp,solve_tsp_local_search,ps5,0,1374,0.19244840741157532
swiss42.tsp,solve_tsp_simulated_annealing,ps6,0,1474,3.5947449058294296
swiss42.tsp,solve_tsp_local_search,ps6,0,1301,4.27571128308773
swiss42.tsp,solve_tsp_simulated_annealing,two_opt,0,1330,1.3941163271665573
swiss42.tsp,solve_tsp_local_search,two_opt,0,1344,0.281868651509285
rl11849.tsp,solve_tsp_simulated_annealing,ps1,0,75374642,302.9728993996978
rl11849.tsp,solve_tsp_local_search,ps1,0,69441566,300.03231287002563
rl11849.tsp,solve_tsp_simulated_annealing,ps2,0,72398952,304.10741449147463
rl11849.tsp,solve_tsp_local_search,ps2,0,67709667,300.0583354830742
rl11849.tsp,solve_tsp_simulated_annealing,ps3,0,74821227,305.41761603951454
rl11849.tsp,solve_tsp_local_search,ps3,0,82732384,300.03230319172144
rl11849.tsp,solve_tsp_simulated_annealing,ps4,0,76713759,306.8603859245777
rl11849.tsp,solve_tsp_local_search,ps4,0,77144707,300.0298816487193
rl11849.tsp,solve_tsp_simulated_annealing,ps5,0,74426937,304.0526414141059
rl11849.tsp,solve_tsp_local_search,ps5,0,70006655,300.03047482669353
rl11849.tsp,solve_tsp_simulated_annealing,ps6,0,77232234,306.8489357382059
rl11849.tsp,solve_tsp_local_search,ps6,0,80368851,300.0402430072427
rl11849.tsp,solve_tsp_simulated_annealing,two_opt,0,73996367,304.0903218984604
rl11849.tsp,solve_tsp_local_search,two_opt,0,69208613,300.03515689074993
pr107.tsp,solve_tsp_simulated_annealing,ps1,0,384743,24.499916546046734
pr107.tsp,solve_tsp_local_search,ps1,0,399806,0.046802982687950134
pr107.tsp,solve_tsp_simulated_annealing,ps2,0,114904,31.690201200544834
pr107.tsp,solve_tsp_local_search,ps2,0,137777,3.965908892452717
pr107.tsp,solve_tsp_simulated_annealing,ps3,0,68126,36.74834597110748
pr107.tsp,solve_tsp_local_search,ps3,0,79542,11.728622041642666
pr107.tsp,solve_tsp_simulated_annealing,ps4,0,56799,42.80180539935827
pr107.tsp,solve_tsp_local_search,ps4,0,45348,152.51421996951103
pr107.tsp,solve_tsp_simulated_annealing,ps5,0,47212,25.840459778904915
pr107.tsp,solve_tsp_local_search,ps5,0,48392,3.0935077890753746
pr107.tsp,solve_tsp_simulated_annealing,ps6,0,55989,42.464638479053974
pr107.tsp,solve_tsp_local_search,ps6,0,44682,135.21320836246014
pr107.tsp,solve_tsp_simulated_annealing,two_opt,0,48660,17.079395949840546
pr107.tsp,solve_tsp_local_search,two_opt,0,46702,3.7539903298020363
rd400.tsp,solve_tsp_simulated_annealing,ps1,0,149245,193.36124104261398
rd400.tsp,solve_tsp_local_search,ps1,0,164690,0.7132932841777802
rd400.tsp,solve_tsp_simulated_annealing,ps2,0,42567,300.12227537482977
rd400.tsp,solve_tsp_local_search,ps2,0,37846,300.0004419237375
rd400.tsp,solve_tsp_simulated_annealing,ps3,0,29732,300.1753870174289
rd400.tsp,solve_tsp_local_search,ps3,0,24588,300.0004446282983
rd400.tsp,solve_tsp_simulated_annealing,ps4,0,37168,300.20686293393373
rd400.tsp,solve_tsp_local_search,ps4,0,35845,300.00042617321014
rd400.tsp,solve_tsp_simulated_annealing,ps5,0,17595,300.12637685239315
rd400.tsp,solve_tsp_local_search,ps5,0,17228,146.00168561935425
rd400.tsp,solve_tsp_simulated_annealing,ps6,0,34989,300.206190764904
rd400.tsp,solve_tsp_local_search,ps6,0,34195,300.0079330801964
rd400.tsp,solve_tsp_simulated_annealing,two_opt,0,17731,300.12445671856403
rd400.tsp,solve_tsp_local_search,two_opt,0,16929,151.39251032471657
bays29.tsp,solve_tsp_simulated_annealing,ps1,0,4024,2.153254933655262
bays29.tsp,solve_tsp_local_search,ps1,0,4537,0.007366165518760681
bays29.tsp,solve_tsp_simulated_annealing,ps2,0,2436,3.231910616159439
bays29.tsp,solve_tsp_local_search,ps2,0,2668,0.06178939342498779
bays29.tsp,solve_tsp_simulated_annealing,ps3,0,2217,1.1430086717009544
bays29.tsp,solve_tsp_local_search,ps3,0,2154,0.22235019505023956
bays29.tsp,solve_tsp_simulated_annealing,ps4,0,2262,2.218620643019676
bays29.tsp,solve_tsp_local_search,ps4,0,2020,0.6488829329609871
bays29.tsp,solve_tsp_simulated_annealing,ps5,0,2050,1.7378024831414223
bays29.tsp,solve_tsp_local_search,ps5,0,2123,0.055812589824199677
bays29.tsp,solve_tsp_simulated_annealing,ps6,0,2033,3.310777612030506
bays29.tsp,solve_tsp_local_search,ps6,0,2028,1.0385618656873703
bays29.tsp,solve_tsp_simulated_annealing,two_opt,0,2046,1.6139409840106964
bays29.tsp,solve_tsp_local_search,two_opt,0,2116,0.10058906674385071
d1655.tsp,solve_tsp_simulated_annealing,ps1,0,1673837,300.3748089298606
d1655.tsp,solve_tsp_local_search,ps1,0,1675781,13.734069898724556
d1655.tsp,solve_tsp_simulated_annealing,ps2,0,875387,300.52093586325645
d1655.tsp,solve_tsp_local_search,ps2,0,598053,300.0016366690397
d1655.tsp,solve_tsp_simulated_annealing,ps3,0,674772,300.6799589022994
d1655.tsp,solve_tsp_local_search,ps3,0,917360,300.00446316599846
d1655.tsp,solve_tsp_simulated_annealing,ps4,0,757365,300.8962457329035
d1655.tsp,solve_tsp_local_search,ps4,0,946243,300.0017101019621
d1655.tsp,solve_tsp_simulated_annealing,ps5,0,456434,300.5311696380377
d1655.tsp,solve_tsp_local_search,ps5,0,276804,300.009469114244
d1655.tsp,solve_tsp_simulated_annealing,ps6,0,729736,300.9020708054304
d1655.tsp,solve_tsp_local_search,ps6,0,918682,300.0059221610427
d1655.tsp,solve_tsp_simulated_annealing,two_opt,0,568244,300.5242458358407
d1655.tsp,solve_tsp_local_search,two_opt,0,273403,300.0017304196954
d198.tsp,solve_tsp_simulated_annealing,ps1,0,132504,52.97630589455366
d198.tsp,solve_tsp_local_search,ps1,0,137541,0.17856041342020035
d198.tsp,solve_tsp_simulated_annealing,ps2,0,44652,117.53727773576975
d198.tsp,solve_tsp_local_search,ps2,0,36051,49.83926501125097
d198.tsp,solve_tsp_simulated_annealing,ps3,0,27284,171.4063633531332
d198.tsp,solve_tsp_local_search,ps3,0,20489,92.2196587100625
d198.tsp,solve_tsp_simulated_annealing,ps4,0,19968,197.0496988594532
d198.tsp,solve_tsp_local_search,ps4,0,16885,300.0002554282546
d198.tsp,solve_tsp_simulated_annealing,ps5,0,16903,83.07947821170092
d198.tsp,solve_tsp_local_search,ps5,0,16819,15.602122232317924
d198.tsp,solve_tsp_simulated_annealing,ps6,0,20833,174.288668602705
d198.tsp,solve_tsp_local_search,ps6,0,17149,300.0004591792822
d198.tsp,solve_tsp_simulated_annealing,two_opt,0,16664,91.00929543375969
d198.tsp,solve_tsp_local_search,two_opt,0,17093,14.097146213054657
ch150.tsp,solve_tsp_simulated_annealing,ps1,0,42013,6.257783383131027
ch150.tsp,solve_tsp_local_search,ps1,0,40424,0.11768677085638046
ch150.tsp,solve_tsp_simulated_annealing,ps2,0,9987,62.25194474309683
ch150.tsp,solve_tsp_local_search,ps2,0,11989,15.073845900595188
ch150.tsp,solve_tsp_simulated_annealing,ps3,0,8923,64.36484836041927
ch150.tsp,solve_tsp_local_search,ps3,0,8702,28.95997565984726
ch150.tsp,solve_tsp_simulated_annealing,ps4,0,10067,67.57722746580839
ch150.tsp,solve_tsp_local_search,ps4,0,7026,300.0058147236705
ch150.tsp,solve_tsp_simulated_annealing,ps5,0,7418,28.565726786851883
ch150.tsp,solve_tsp_local_search,ps5,0,7345,7.775659389793873
ch150.tsp,solve_tsp_simulated_annealing,ps6,0,9173,96.18308157473803
ch150.tsp,solve_tsp_local_search,ps6,0,6740,300.0001980662346
ch150.tsp,solve_tsp_simulated_annealing,two_opt,0,7123,26.061326801776886
ch150.tsp,solve_tsp_local_search,two_opt,0,7357,9.116203859448433
bayg29.tsp,solve_tsp_simulated_annealing,ps1,0,3239.0,1.7454104498028755
bayg29.tsp,solve_tsp_local_search,ps1,0,4057.0,0.001768365502357483
bayg29.tsp,solve_tsp_simulated_annealing,ps2,0,1861.0,2.3161500468850136
bayg29.tsp,solve_tsp_local_search,ps2,0,1975.0,0.09681814163923264
bayg29.tsp,solve_tsp_simulated_annealing,ps3,0,1724.0,1.450552076101303
bayg29.tsp,solve_tsp_local_search,ps3,0,1731.0,0.1488913968205452
bayg29.tsp,solve_tsp_simulated_annealing,ps4,0,1720.0,2.7541059404611588
bayg29.tsp,solve_tsp_local_search,ps4,0,1668.0,1.1288983523845673
bayg29.tsp,solve_tsp_simulated_annealing,ps5,0,1684.0,0.6757983341813087
bayg29.tsp,solve_tsp_local_search,ps5,0,1648.0,0.10685800015926361
bayg29.tsp,solve_tsp_simulated_annealing,ps6,0,1725.0,1.4374168142676353
bayg29.tsp,solve_tsp_local_search,ps6,0,1610.0,1.7519533038139343
bayg29.tsp,solve_tsp_simulated_annealing,two_opt,0,1663.0,2.2304860204458237
bayg29.tsp,solve_tsp_local_search,two_opt,0,1661.0,0.09624582529067993
usa13509.tsp,solve_tsp_simulated_annealing,ps1,0,1920615009,303.3653968498111
usa13509.tsp,solve_tsp_local_search,ps1,0,1761795522,300.03915663063526
usa13509.tsp,solve_tsp_simulated_annealing,ps2,0,1827566617,304.7324751764536
usa13509.tsp,solve_tsp_local_search,ps2,0,1728135619,300.0369260162115
usa13509.tsp,solve_tsp_simulated_annealing,ps3,0,1909659990,306.12289164215326
usa13509.tsp,solve_tsp_local_search,ps3,0,2072357299,300.03863549232483
usa13509.tsp,solve_tsp_simulated_annealing,ps4,0,1950477353,308.0286576077342
usa13509.tsp,solve_tsp_local_search,ps4,0,1950649584,300.04424557834864
usa13509.tsp,solve_tsp_simulated_annealing,ps5,0,1890386906,304.7312097251415
usa13509.tsp,solve_tsp_local_search,ps5,0,1801713593,300.08417758345604
usa13509.tsp,solve_tsp_simulated_annealing,ps6,0,1943854649,307.99770925194025
usa13509.tsp,solve_tsp_local_search,ps6,0,1979503632,300.04475828260183
usa13509.tsp,solve_tsp_simulated_annealing,two_opt,0,1888373255,304.72132050246
usa13509.tsp,solve_tsp_local_search,two_opt,0,1796600011,300.07580122351646
eil101.tsp,solve_tsp_simulated_annealing,ps1,0,2427,10.687196761369705
eil101.tsp,solve_tsp_local_search,ps1,0,2708,0.030658215284347534
eil101.tsp,solve_tsp_simulated_annealing,ps2,0,914,13.704385839402676
eil101.tsp,solve_tsp_local_search,ps2,0,990,2.6474490016698837
eil101.tsp,solve_tsp_simulated_annealing,ps3,0,721,26.403406865894794
eil101.tsp,solve_tsp_local_search,ps3,0,726,7.470111086964607
eil101.tsp,solve_tsp_simulated_annealing,ps4,0,764,29.126143649220467
eil101.tsp,solve_tsp_local_search,ps4,0,672,58.409627102315426
eil101.tsp,solve_tsp_simulated_annealing,ps5,0,639,17.826265953481197
eil101.tsp,solve_tsp_local_search,ps5,0,660,1.9931645542383194
eil101.tsp,solve_tsp_simulated_annealing,ps6,0,757,27.225408770143986
eil101.tsp,solve_tsp_local_search,ps6,0,627,101.71184311807156
eil101.tsp,solve_tsp_simulated_annealing,two_opt,0,667,15.171457625925541
eil101.tsp,solve_tsp_local_search,two_opt,0,675,3.304341100156307
vm1748.tsp,solve_tsp_simulated_annealing,ps1,0,10575214,300.38811799138784
vm1748.tsp,solve_tsp_local_search,ps1,0,11238424,14.79808896780014
vm1748.tsp,solve_tsp_simulated_annealing,ps2,0,5006296,300.53965951502323
vm1748.tsp,solve_tsp_local_search,ps2,0,4255882,300.0039740651846
vm1748.tsp,solve_tsp_simulated_annealing,ps3,0,4619653,300.71550204604864
vm1748.tsp,solve_tsp_local_search,ps3,0,7036436,300.00501849502325
vm1748.tsp,solve_tsp_simulated_annealing,ps4,0,5330081,300.9355327859521
vm1748.tsp,solve_tsp_local_search,ps4,0,6330906,300.01048369705677
vm1748.tsp,solve_tsp_simulated_annealing,ps5,0,3006112,300.53912165760994
vm1748.tsp,solve_tsp_local_search,ps5,0,1874838,300.0030112937093
vm1748.tsp,solve_tsp_simulated_annealing,ps6,0,5023327,300.9260388985276
vm1748.tsp,solve_tsp_local_search,ps6,0,6360924,300.006827481091
vm1748.tsp,solve_tsp_simulated_annealing,two_opt,0,3411759,300.5288988798857
vm1748.tsp,solve_tsp_local_search,two_opt,0,1790445,300.007926851511
d657.tsp,solve_tsp_simulated_annealing,ps1,0,617797,300.14483305066824
d657.tsp,solve_tsp_local_search,ps1,0,652492,2.0578037947416306
d657.tsp,solve_tsp_simulated_annealing,ps2,0,187477,300.1966846957803
d657.tsp,solve_tsp_local_search,ps2,0,158350,300.0007940977812
d657.tsp,solve_tsp_simulated_annealing,ps3,0,155351,300.270304992795
d657.tsp,solve_tsp_local_search,ps3,0,158710,300.0006900578737
d657.tsp,solve_tsp_simulated_annealing,ps4,0,218454,300.3490845039487
d657.tsp,solve_tsp_local_search,ps4,0,200979,300.0022270604968
d657.tsp,solve_tsp_simulated_annealing,ps5,0,87447,300.1988825276494
d657.tsp,solve_tsp_local_search,ps5,0,56894,300.0056679099798
d657.tsp,solve_tsp_simulated_annealing,ps6,0,183347,300.3485752940178
d657.tsp,solve_tsp_local_search,ps6,0,195406,300.0006861612201
d657.tsp,solve_tsp_simulated_annealing,two_opt,0,96446,300.2029961422086
d657.tsp,solve_tsp_local_search,two_opt,0,55357,300.00085539370775
pr144.tsp,solve_tsp_simulated_annealing,ps1,0,596935,36.50032486766577
pr144.tsp,solve_tsp_local_search,ps1,0,609358,0.09281880408525467
pr144.tsp,solve_tsp_simulated_annealing,ps2,0,141614,42.04941473901272
pr144.tsp,solve_tsp_local_search,ps2,0,184079,11.820467472076416
pr144.tsp,solve_tsp_simulated_annealing,ps3,0,102609,81.47737674415112
pr144.tsp,solve_tsp_local_search,ps3,0,94451,29.466176345944405
pr144.tsp,solve_tsp_simulated_annealing,ps4,0,81414,90.63028449565172
pr144.tsp,solve_tsp_local_search,ps4,0,59798,300.01062528043985
pr144.tsp,solve_tsp_simulated_annealing,ps5,0,59865,40.69174901396036
pr144.tsp,solve_tsp_local_search,ps5,0,66195,8.05535613745451
pr144.tsp,solve_tsp_simulated_annealing,ps6,0,82975,85.56669211387634
pr144.tsp,solve_tsp_local_search,ps6,0,59278,300.00457560271025
pr144.tsp,solve_tsp_simulated_annealing,two_opt,0,60231,37.738561891019344
pr144.tsp,solve_tsp_local_search,two_opt,0,67148,9.839399076998234
d15112.tsp,solve_tsp_simulated_annealing,ps1,0,120336508,303.7856109365821
d15112.tsp,solve_tsp_local_search,ps1,0,112791608,300.0435094088316
d15112.tsp,solve_tsp_simulated_annealing,ps2,0,118365333,305.1362110674381
d15112.tsp,solve_tsp_local_search,ps2,0,112715964,300.03979982435703
d15112.tsp,solve_tsp_simulated_annealing,ps3,0,121474429,307.17939414829016
d15112.tsp,solve_tsp_local_search,ps3,0,129702374,300.04747604578733
d15112.tsp,solve_tsp_simulated_annealing,ps4,0,124053898,308.98127084225416
d15112.tsp,solve_tsp_local_search,ps4,0,124614547,300.0588077753782
d15112.tsp,solve_tsp_simulated_annealing,ps5,0,120482053,305.3999673053622
d15112.tsp,solve_tsp_local_search,ps5,0,118125497,300.04775780439377
d15112.tsp,solve_tsp_simulated_annealing,ps6,0,123288729,309.01939279586077
d15112.tsp,solve_tsp_local_search,ps6,0,124956085,300.0672507286072
d15112.tsp,solve_tsp_simulated_annealing,two_opt,0,121245706,305.2829953879118
d15112.tsp,solve_tsp_local_search,two_opt,0,115383088,300.0327194184065
kroB150.tsp,solve_tsp_simulated_annealing,ps1,0,177579,24.945735216140747
kroB150.tsp,solve_tsp_local_search,ps1,0,192166,0.09859351068735123
kroB150.tsp,solve_tsp_simulated_annealing,ps2,0,52665,48.652955785393715
kroB150.tsp,solve_tsp_local_search,ps2,0,52081,17.597058087587357
kroB150.tsp,solve_tsp_simulated_annealing,ps3,0,40160,105.69493433088064
kroB150.tsp,solve_tsp_local_search,ps3,0,34198,35.39919061213732
kroB150.tsp,solve_tsp_simulated_annealing,ps4,0,37657,117.9415834620595
kroB150.tsp,solve_tsp_local_search,ps4,0,27206,300.0001836642623
kroB150.tsp,solve_tsp_simulated_annealing,ps5,0,27963,32.47412361204624
kroB150.tsp,solve_tsp_local_search,ps5,0,27963,10.101526848971844
kroB150.tsp,solve_tsp_simulated_annealing,ps6,0,36773,107.02304943650961
kroB150.tsp,solve_tsp_local_search,ps6,0,26895,300.00024969130754
kroB150.tsp,solve_tsp_simulated_annealing,two_opt,0,28018,44.739724442362785
kroB150.tsp,solve_tsp_local_search,two_opt,0,28424,8.603525787591934
ch130.tsp,solve_tsp_simulated_annealing,ps1,0,29909,22.524980328977108
ch130.tsp,solve_tsp_local_search,ps1,0,36041,0.06517746299505234
ch130.tsp,solve_tsp_simulated_annealing,ps2,0,9947,41.99770510196686
ch130.tsp,solve_tsp_local_search,ps2,0,10825,14.441953517496586
ch130.tsp,solve_tsp_simulated_annealing,ps3,0,7812,47.957842729985714
ch130.tsp,solve_tsp_local_search,ps3,0,8134,17.39272979646921
ch130.tsp,solve_tsp_simulated_annealing,ps4,0,8176,67.8529564589262
ch130.tsp,solve_tsp_local_search,ps4,0,6427,291.48476580530405
ch130.tsp,solve_tsp_simulated_annealing,ps5,0,6784,29.567311868071556
ch130.tsp,solve_tsp_local_search,ps5,0,6739,6.7000468000769615
ch130.tsp,solve_tsp_simulated_annealing,ps6,0,8124,68.3359102383256
ch130.tsp,solve_tsp_local_search,ps6,0,6098,300.00018202513456
ch130.tsp,solve_tsp_simulated_annealing,two_opt,0,6958,19.501266226172447
ch130.tsp,solve_tsp_local_search,two_opt,0,6586,7.0253963097929955
st70.tsp,solve_tsp_simulated_annealing,ps1,0,2257,7.740728475153446
st70.tsp,solve_tsp_local_search,ps1,0,2730,0.020578838884830475
st70.tsp,solve_tsp_simulated_annealing,ps2,0,1085,11.820250317454338
st70.tsp,solve_tsp_local_search,ps2,0,1073,1.1904427334666252
st70.tsp,solve_tsp_simulated_annealing,ps3,0,908,12.632358446717262
st70.tsp,solve_tsp_local_search,ps3,0,786,3.547184020280838
st70.tsp,solve_tsp_simulated_annealing,ps4,0,800,18.439634449779987
st70.tsp,solve_tsp_local_search,ps4,0,689,29.71004557609558
st70.tsp,solve_tsp_simulated_annealing,ps5,0,695,4.743262730538845
st70.tsp,solve_tsp_local_search,ps5,0,686,0.9316238313913345
st70.tsp,solve_tsp_simulated_annealing,ps6,0,747,15.318053714931011
st70.tsp,solve_tsp_local_search,ps6,0,661,26.348586782813072
st70.tsp,solve_tsp_simulated_annealing,two_opt,0,680,10.695418871939182
st70.tsp,solve_tsp_local_search,two_opt,0,702,0.9558854922652245
rl5934.tsp,solve_tsp_simulated_annealing,ps1,0,32910987,301.3761340379715
rl5934.tsp,solve_tsp_local_search,ps1,0,32695586,214.28789558261633
rl5934.tsp,solve_tsp_simulated_annealing,ps2,0,27567831,301.86938067525625
rl5934.tsp,solve_tsp_local_search,ps2,0,24307505,300.0275793597102
rl5934.tsp,solve_tsp_simulated_annealing,ps3,0,28666081,302.56322622299194
rl5934.tsp,solve_tsp_local_search,ps3,0,33947186,300.0126302614808
rl5934.tsp,solve_tsp_simulated_annealing,ps4,0,29162000,303.33376356959343
rl5934.tsp,solve_tsp_local_search,ps4,0,31386989,300.01777255535126
rl5934.tsp,solve_tsp_simulated_annealing,ps5,0,25900385,301.99229683727026
rl5934.tsp,solve_tsp_local_search,ps5,0,22099486,300.0127691105008
rl5934.tsp,solve_tsp_simulated_annealing,ps6,0,29107605,303.44396284222603
rl5934.tsp,solve_tsp_local_search,ps6,0,32035411,300.01243407279253
rl5934.tsp,solve_tsp_simulated_annealing,two_opt,0,26500439,301.98723638802767
rl5934.tsp,solve_tsp_local_search,two_opt,0,21066470,300.0196566134691
dsj1000.tsp,solve_tsp_simulated_annealing,ps1,0,402918832,300.219000056386
dsj1000.tsp,solve_tsp_local_search,ps1,0,427032800,4.736089713871479
dsj1000.tsp,solve_tsp_simulated_annealing,ps2,0,145044167,300.31638888269663
dsj1000.tsp,solve_tsp_local_search,ps2,0,120361690,300.0028605312109
dsj1000.tsp,solve_tsp_simulated_annealing,ps3,0,116461189,300.40567003935575
dsj1000.tsp,solve_tsp_local_search,ps3,0,145024241,300.0046215876937
dsj1000.tsp,solve_tsp_simulated_annealing,ps4,0,149700738,300.5266264900565
dsj1000.tsp,solve_tsp_local_search,ps4,0,144921964,300.00209571421146
dsj1000.tsp,solve_tsp_simulated_annealing,ps5,0,56252423,300.3092058002949
dsj1000.tsp,solve_tsp_local_search,ps5,0,37813853,300.00200917571783
dsj1000.tsp,solve_tsp_simulated_annealing,ps6,0,123446277,300.53224221616983
dsj1000.tsp,solve_tsp_local_search,ps6,0,151627141,300.00148832052946
dsj1000.tsp,solve_tsp_simulated_annealing,two_opt,0,55762622,300.30949207395315
dsj1000.tsp,solve_tsp_local_search,two_opt,0,34568409,300.00571758300066
lin105.tsp,solve_tsp_simulated_annealing,ps1,0,84605,16.58017648011446
lin105.tsp,solve_tsp_local_search,ps1,0,88948,0.03896348178386688
lin105.tsp,solve_tsp_simulated_annealing,ps2,0,30484,30.887221969664097
lin105.tsp,solve_tsp_local_search,ps2,0,28988,4.521301954984665
lin105.tsp,solve_tsp_simulated_annealing,ps3,0,19142,24.579880632460117
lin105.tsp,solve_tsp_local_search,ps3,0,21109,8.391393572092056
lin105.tsp,solve_tsp_simulated_annealing,ps4,0,19489,37.27453103661537
lin105.tsp,solve_tsp_local_search,ps4,0,15319,92.00778598338366
lin105.tsp,solve_tsp_simulated_annealing,ps5,0,15222,17.71075377613306
lin105.tsp,solve_tsp_local_search,ps5,0,16062,3.5582075268030167
lin105.tsp,solve_tsp_simulated_annealing,ps6,0,20493,28.83365571498871
lin105.tsp,solve_tsp_local_search,ps6,0,14418,114.47929258644581
lin105.tsp,solve_tsp_simulated_annealing,two_opt,0,16219,14.598886772990227
lin105.tsp,solve_tsp_local_search,two_opt,0,15455,3.2606668546795845
pa561.tsp,solve_tsp_simulated_annealing,ps1,0,25409.0,300.1202031522989
pa561.tsp,solve_tsp_local_search,ps1,0,28829.0,1.4694809243083
pa561.tsp,solve_tsp_simulated_annealing,ps2,0,9224.0,300.1733485162258
pa561.tsp,solve_tsp_local_search,ps2,0,7917.0,300.00744611024857
pa561.tsp,solve_tsp_simulated_annealing,ps3,0,7396.0,300.2238969653845
pa561.tsp,solve_tsp_local_search,ps3,0,7265.0,300.0062431246042
pa561.tsp,solve_tsp_simulated_annealing,ps4,0,8327.0,300.29815001040697
pa561.tsp,solve_tsp_local_search,ps4,0,8945.0,300.0006414875388
pa561.tsp,solve_tsp_simulated_annealing,ps5,0,3945.0,300.19060207158327
pa561.tsp,solve_tsp_local_search,ps5,0,3141.0,300.00063794106245
pa561.tsp,solve_tsp_simulated_annealing,ps6,0,8899.0,300.3101796656847
pa561.tsp,solve_tsp_local_search,ps6,0,9526.0,300.00064496695995
pa561.tsp,solve_tsp_simulated_annealing,two_opt,0,3970.0,300.1662314236164
pa561.tsp,solve_tsp_local_search,two_opt,0,3163.0,300.0016278550029
kroB200.tsp,solve_tsp_simulated_annealing,ps1,0,225206,57.468979239463806
kroB200.tsp,solve_tsp_local_search,ps1,0,245031,0.15710418671369553
kroB200.tsp,solve_tsp_simulated_annealing,ps2,0,57863,78.37721499800682
kroB200.tsp,solve_tsp_local_search,ps2,0,71273,33.985868744552135
kroB200.tsp,solve_tsp_simulated_annealing,ps3,0,43949,178.82502187043428
kroB200.tsp,solve_tsp_local_search,ps3,0,47789,74.33048056811094
kroB200.tsp,solve_tsp_simulated_annealing,ps4,0,45309,191.64761248230934
kroB200.tsp,solve_tsp_local_search,ps4,0,36756,300.0006126537919
kroB200.tsp,solve_tsp_simulated_annealing,ps5,0,33179,81.04511610418558
kroB200.tsp,solve_tsp_local_search,ps5,0,32610,21.72107393294573
kroB200.tsp,solve_tsp_simulated_annealing,ps6,0,45142,199.2167820930481
kroB200.tsp,solve_tsp_local_search,ps6,0,34202,300.0054530650377
kroB200.tsp,solve_tsp_simulated_annealing,two_opt,0,33506,70.9873363673687
kroB200.tsp,solve_tsp_local_search,two_opt,0,33303,22.861384220421314
rat99.tsp,solve_tsp_simulated_annealing,ps1,0,5660,12.58326205611229
rat99.tsp,solve_tsp_local_search,ps1,0,5509,0.03936048597097397
rat99.tsp,solve_tsp_simulated_annealing,ps2,0,2005,17.98341853916645
rat99.tsp,solve_tsp_local_search,ps2,0,1792,3.8870258778333664
rat99.tsp,solve_tsp_simulated_annealing,ps3,0,1318,28.085373617708683
rat99.tsp,solve_tsp_local_search,ps3,0,1753,7.866260699927807
rat99.tsp,solve_tsp_simulated_annealing,ps4,0,1649,26.83114991337061
rat99.tsp,solve_tsp_local_search,ps4,0,1264,99.73748786747456
rat99.tsp,solve_tsp_simulated_annealing,ps5,0,1325,13.82852890342474
rat99.tsp,solve_tsp_local_search,ps5,0,1330,2.1289823427796364
rat99.tsp,solve_tsp_simulated_annealing,ps6,0,1605,23.73912874609232
rat99.tsp,solve_tsp_local_search,ps6,0,1229,82.28949972987175
rat99.tsp,solve_tsp_simulated_annealing,two_opt,0,1303,15.880575127899647
rat99.tsp,solve_tsp_local_search,two_opt,0,1347,2.7510582953691483
pr299.tsp,solve_tsp_simulated_annealing,ps1,0,524339,121.58930802345276
